LNR,RESPONSE
2179,0.013844052
2492,0.016371
2813,0.006978104
2814,0.011164752
3122,0.013229952
3133,0.010923663
2826,0.013889919
3150,0.005666278
2845,0.007333232
2852,0.005886269
2859,0.006550493
3163,0.015304225
3174,0.008681077
3177,0.022050913
2863,0.010923663
2874,0.011086395
3284,0.011283825
3295,0.005417555
2898,0.013633505
3191,0.017963432
2910,0.012850592
2919,0.010289416
3200,0.008249526
2922,0.012805458
2934,0.010726141
2952,0.009410236
2955,0.008735556
3250,0.009052563
2969,0.012914776
2986,0.012851334
2690,0.019162528
3015,0.010923663
3037,0.012784187
3040,0.011288357
3047,0.003221897
2741,0.029396867
2742,0.010923663
2743,0.008203509
2778,0.009147516
3082,0.005029845
3088,0.016716897
3099,0.006225224
2788,0.026571347
2799,0.011328529
3767,0.011107355
3445,0.002659052
12314,0.00432028
12316,0.013968976
12317,0.00511613
12644,0.013301076
12650,0.012698669
12653,0.026942225
12325,0.017269517
12332,0.00980977
12336,0.007020711
12750,0.006046701
12675,0.015583724
12678,0.005813044
12688,0.021399123
12387,0.007151042
12395,0.010923663
12399,0.011439017
12701,0.002446148
12713,0.005055803
12718,0.012490057
12406,0.011091767
12408,0.017261325
12410,0.02008118
69615,0.009113864
69623,0.013038032
69947,0.016225457
69948,0.00846387
70255,0.025748249
70264,0.032038957
75688,0.016831428
76001,0.013175112
76009,0.012398855
76331,0.009907262
71544,0.01334886
71869,0.009243025
71871,0.012281228
72189,0.025265828
72496,0.040793377
72510,0.010923663
73152,0.017541747
73787,0.00534726
74751,0.003604631
74752,0.009152054
74753,0.007044613
74756,0.009282706
75068,0.028140611
75072,0.007545522
75383,0.006441542
76343,0.004332293
76353,0.010906548
71559,0.017003397
71572,0.010923663
71879,0.018943456
72207,0.012324846
72839,0.026769915
72842,0.004406764
73162,0.04181121
73172,0.010403917
73800,0.009691434
73804,0.010216571
74122,0.00398379
74758,0.007612934
74759,0.009105552
74761,0.027839948
74776,0.024967962
75095,0.013114218
75729,0.011725706
76040,0.008946722
76044,0.011107355
76051,0.016904829
76363,0.024000075
76367,0.010744836
71584,0.010929103
71592,0.053503191
71909,0.002404149
72224,0.026225947
72225,0.031232287
72552,0.010923663
72875,0.015442805
73177,0.010906548
73195,0.006790826
74467,0.013388281
74470,0.007478203
75097,0.012466875
75106,0.010559927
1702,0.025627972
2000,0.010923663
1724,0.014136315
1729,0.006512994
1437,0.00528403
82804,0.009848429
82810,0.010599108
82818,0.010923663
83128,0.012045741
83442,0.009362157
83443,0.00641357
83763,0.003977477
83769,0.010532152
84406,0.012070152
84721,0.011107355
84725,0.005450549
85042,0.006105513
85372,0.010532152
85684,0.006670295
81545,0.01707238
81864,0.005564058
81866,0.003116949
82181,0.010923663
82197,0.039994529
82508,0.005337386
82822,0.01413394
83154,0.016166314
1400,0.009913724
1093,0.009429614
1106,0.007696564
1107,0.018087393
1111,0.017926888
1121,0.007564411
1138,0.008972299
822,0.009626816
850,0.009743579
1170,0.022769944
1177,0.004911017
875,0.005793377
1193,0.018885087
893,0.018719714
1217,0.010532152
916,0.007744654
1547,0.007831068
1553,0.00834911
1876,0.008411016
1877,0.017156823
1891,0.023178848
1892,0.010923663
1589,0.005949299
1591,0.046801321
1904,0.012127287
1603,0.015794005
1605,0.021104388
1613,0.00644609
1617,0.008678443
2035,0.007116878
1626,0.009647692
1922,0.013748294
1930,0.011339646
1931,0.00290698
1939,0.011494554
1940,0.005877919
1941,0.010607147
1959,0.007290132
1669,0.016110959
1675,0.013633284
1680,0.017680496
1961,0.013302948
1970,0.024901133
1983,0.01263093
1985,0.011848177
55856,0.012438024
55857,0.03690072
55862,0.015653292
51048,0.013136071
51368,0.010923663
51375,0.005799695
51690,0.009830388
52024,0.017367825
52350,0.011107355
52354,0.037310283
52982,0.013287886
52998,0.014531079
53303,0.025159984
53309,0.016301622
53316,0.004144957
53947,0.003495849
54280,0.010906548
54915,0.012809441
54920,0.006063449
54929,0.013728426
55237,0.006109738
55551,0.006013889
55569,0.010726141
55875,0.009770561
55878,0.006460393
52358,0.011949261
52361,0.018522837
52688,0.0180533
52693,0.014798455
53012,0.010532152
53014,0.00883982
63456,0.002768619
64112,0.004954145
64426,0.009208381
64733,0.013579269
65377,0.01282175
65379,0.006951898
65386,0.004565944
66026,0.006047651
61883,0.005932692
62195,0.01033052
62515,0.008878214
63171,0.007303736
63483,0.010058623
63811,0.010726141
64133,0.011320308
64439,0.010600841
64764,0.00939872
54028,0.010532152
54032,0.007871678
54033,0.012450052
54042,0.009812613
54677,0.00875347
55321,0.013644163
51798,0.006123743
51804,0.010923663
52117,0.02535726
52440,0.007138566
52448,0.038694161
52452,0.022465549
53097,0.002138677
53726,0.005420272
53736,0.035849132
54368,0.010923663
55013,0.006440075
55338,0.005446044
55650,0.008256708
50834,0.011107355
50843,0.010971056
51815,0.005133733
51825,0.002622662
52792,0.013739818
52796,0.010284965
53107,0.024936814
53116,0.013933243
53432,0.018116583
53434,0.011468736
53438,0.00673336
53440,0.00670152
54403,0.005278476
54726,0.011748719
55042,0.034748427
55362,0.010142686
55670,0.009377787
50857,0.002478781
51179,0.003870464
51500,0.005683267
51514,0.01523757
61348,0.00478528
61350,0.021882749
61981,0.01316305
61983,0.008176021
62298,0.003297809
62301,0.006133303
62629,0.010726141
63257,0.004817142
63260,0.018846736
63263,0.011107355
63265,0.005346216
63589,0.010923663
30594,0.002510801
30606,0.013780498
30906,0.01357936
30911,0.010532152
30634,0.015540602
30641,0.030505196
30645,0.010263189
30647,0.021894495
30652,0.002756473
30655,0.009630504
30938,0.011811767
30948,0.024456453
30660,0.008692461
30662,0.010119913
30664,0.002894163
30680,0.004007711
30683,0.012333847
30978,0.009130091
30700,0.006435029
30399,0.018236305
30400,0.011107355
30732,0.019968037
30735,0.022321392
30420,0.010539929
30426,0.010923663
30432,0.002675966
30452,0.007978527
30460,0.013401911
30490,0.007056761
30815,0.004820657
30500,0.009325339
31486,0.026187017
31161,0.039300248
31163,0.019761306
31164,0.005098307
31513,0.03903388
31518,0.005137772
40499,0.014976847
40089,0.010923663
40097,0.005590897
40117,0.0143644
40425,0.016972338
40433,0.016899692
40436,0.015913596
40441,0.00215827
40148,0.012211226
40472,0.010726141
40476,0.006324169
39859,0.004356652
39861,0.010906548
39869,0.010923663
39917,0.011428437
39925,0.010906548
40243,0.014354993
40244,0.009667816
40247,0.011248115
40256,0.011463351
39957,0.010923663
42874,0.016782228
42493,0.010532152
42813,0.00619508
43132,0.021039619
44424,0.042309599
44426,0.010906548
45074,0.017506134
45393,0.03030775
40565,0.013938313
40578,0.030650135
41214,0.011107355
41215,0.010665401
41218,0.027168337
41221,0.015688241
41233,0.011627138
41552,0.010768277
41881,0.011377138
42190,0.008189139
42200,0.010317192
42839,0.004176178
43469,0.012744663
43473,0.007242329
43783,0.016268066
44104,0.011107355
44121,0.009941984
44437,0.004766111
44438,0.003083953
44447,0.011642331
44749,0.013736656
45081,0.009205789
45089,0.008167853
45409,0.005609668
40911,0.01805842
40915,0.006830654
40921,0.010726141
40925,0.005078633
40926,0.037632996
41247,0.010687911
41560,0.014162089
41570,0.010923663
41886,0.002736159
41895,0.010726141
42528,0.00383887
42845,0.009535417
42849,0.010383719
42858,0.012339761
43172,0.002962568
43181,0.016319732
43484,0.01249887
43501,0.013604719
43804,0.008302803
43809,0.017769039
44129,0.00226017
44783,0.011743069
44788,0.021639368
45439,0.015431808
40612,0.010923663
41581,0.005311419
41593,0.003781174
41905,0.005229078
41906,0.00804074
42225,0.010906548
42543,0.01185727
42556,0.007827115
42560,0.007701788
3831,0.009158859
3926,0.013394478
3933,0.004806013
3935,0.004861362
3940,0.010923663
3525,0.011399173
3842,0.010726141
3879,0.010532152
3897,0.0034202
3609,0.006957916
3304,0.008245888
3316,0.008694347
3318,0.006962323
3321,0.030399114
3679,0.011090386
3363,0.015525292
3687,0.005158935
3705,0.007316738
3711,0.011107355
3401,0.01986572
3408,0.006152256
3436,0.010726141
4080,0.010532152
4400,0.009811024
4090,0.018229806
4115,0.014944845
4117,0.012141046
4120,0.009336264
4422,0.010923663
4139,0.005012919
4545,0.021036356
4547,0.002746804
4443,0.018975891
4179,0.01269995
4185,0.00382175
4201,0.02126594
4507,0.007897201
4519,0.006021588
4224,0.013150795
4237,0.01142063
3943,0.014860894
3949,0.016210805
3953,0.013436912
4272,0.00546874
4275,0.009411834
3977,0.009621623
3819,0.010709332
73241,0.010923663
73562,0.012055437
73887,0.014879291
74208,0.010923663
75170,0.015786083
75176,0.021843596
71350,0.014202963
71671,0.004519682
72311,0.008962806
72314,0.010923663
77590,0.010875042
77593,0.009616681
78225,0.023555242
78231,0.028513128
78547,0.010923663
78551,0.011510033
78871,0.008245369
79187,0.009509128
79838,0.010923663
80475,0.006354192
80477,0.007249176
82061,0.01663933
82075,0.015805367
82382,0.005037424
82389,0.013124579
83038,0.014518293
84310,0.013440362
84319,0.009468184
84628,0.012302592
84959,0.010216504
85265,0.01443832
85268,0.015274525
81768,0.008585973
83048,0.013221242
83367,0.010532152
83370,0.038885896
83689,0.001159059
83696,0.012749143
84001,0.011930101
84013,0.011107355
84016,0.01659519
84017,0.011177262
84018,0.007036772
84019,0.010532152
84330,0.016764976
84332,0.007673438
84339,0.002540546
84641,0.01802708
84643,0.006876086
84647,0.006340351
31419,0.004667806
31435,0.007399998
31448,0.017164853
31471,0.004679817
31779,0.009881789
32099,0.003746966
32104,0.014295281
31813,0.010923663
32119,0.009712487
31837,0.03287073
32149,0.018002874
31849,0.01757969
31854,0.013941701
32170,0.009465634
32192,0.001990795
32208,0.011107355
32219,0.010923663
32235,0.012755656
32237,0.011140387
31959,0.010407459
31962,0.008761415
31669,0.010532152
31672,0.010923663
31675,0.011107355
31981,0.003021032
31995,0.020785086
31699,0.006555731
32019,0.015756384
31725,0.027057614
31731,0.011255985
31737,0.010726141
32048,0.009199995
32056,0.016187736
31756,0.012273476
44652,0.018412267
45303,0.009552803
45634,0.008483507
41478,0.009221265
41781,0.018031412
41788,0.021747116
41798,0.010923663
41799,0.010906548
42114,0.006451403
42424,0.01347931
42430,0.02140904
42436,0.003567089
42759,0.010098047
43389,0.012195161
43708,0.016379075
43713,0.002146907
44025,0.012349498
44040,0.011124699
44363,0.01631455
44364,0.014160356
44675,0.019262302
44682,0.008658589
6384,0.017109735
6391,0.013555027
6394,0.010923663
6421,0.013528168
6103,0.010915551
6111,0.00913567
6141,0.009471167
5833,0.003221154
6156,0.011532438
5858,0.007230681
6163,0.020971957
6176,0.015020385
5870,0.004186994
5873,0.010923663
5888,0.001958929
5900,0.023950721
6231,0.0074083
6234,0.017209151
5941,0.010709332
6247,0.022412185
5942,0.023580959
5943,0.010618385
6266,0.001547462
6279,0.00604077
6582,0.008040309
6596,0.017778709
6920,0.012867293
6939,0.006920589
6629,0.00329573
6630,0.006510809
6947,0.008135958
6648,0.017720146
6649,0.005888588
7067,0.006576547
6967,0.002468083
6973,0.00843056
15545,0.009526483
15870,0.008573078
15587,0.005805627
15280,0.007498754
15293,0.002806935
15613,0.038500401
15304,0.008884708
15307,0.010726141
15313,0.012751235
15636,0.003181774
15338,0.031228242
15365,0.013876313
15369,0.010923663
15688,0.014809975
15691,0.015967585
15382,0.008304834
52093,0.011107355
52095,0.010532152
52098,0.007697314
52416,0.014435018
52431,0.009205348
52741,0.008348001
52743,0.010923663
52750,0.005899364
53073,0.013691672
53384,0.016712498
53399,0.006248933
53706,0.011107355
34309,0.007188712
34619,0.01963475
34625,0.012330995
34626,0.002632872
34638,0.007513999
34649,0.009929699
34345,0.015936557
34667,0.007499336
34366,0.016451535
34375,0.010726141
34785,0.010923663
34383,0.014060783
34687,0.037172968
34431,0.014213953
44152,0.005115551
40639,0.005202606
40952,0.007270819
40965,0.011006883
41296,0.008790498
42258,0.010139435
42573,0.013561007
42885,0.005550382
42892,0.022156369
42896,0.021186584
43526,0.011108884
43530,0.036293914
43532,0.01035706
43536,0.016392921
44181,0.016697266
44500,0.014059761
44821,0.028209933
45475,0.009941043
45476,0.004054718
45477,0.023702338
45478,0.007816822
40653,0.010923663
40659,0.027833197
40978,0.006369773
41310,0.035166559
41635,0.010923663
42278,0.008391971
42280,0.010532152
42587,0.004776969
42590,0.014372484
42907,0.010532152
43226,0.006394196
43239,0.019701845
43547,0.022643848
43552,0.015539533
44187,0.004586167
44832,0.006170448
1257,0.036224062
1258,0.009183532
1275,0.022290173
946,0.006895533
1310,0.025955057
1385,0.009773733
9631,0.023098554
9943,0.019679508
9955,0.011641681
9642,0.013658254
9976,0.005051956
9666,0.011107355
9672,0.011107355
9678,0.007790812
9991,0.010923663
9995,0.005987931
9693,0.020116997
9697,0.010077965
10003,0.012799613
9714,0.021886976
10060,0.017036214
10690,0.011909993
10692,0.016093339
10719,0.0122593
10739,0.013839152
10446,0.002944214
10741,0.00620081
10755,0.011579893
10790,0.008181895
10799,0.010726141
10801,0.005767862
10830,0.00251688
10542,0.008811591
10548,0.021719052
10255,0.029318493
10262,0.005241812
10582,0.011386683
14312,0.003832121
14023,0.010923663
14340,0.002643948
14341,0.007061344
22912,0.007659318
22913,0.014983479
23221,0.013391386
23251,0.005913905
22942,0.020794189
22948,0.010709332
22951,0.018457767
23603,0.014120109
23613,0.019313471
23940,0.011965706
23941,0.010923663
23946,0.021357769
23962,0.005827567
23975,0.008896884
23640,0.011186638
23650,0.004319623
23980,0.019086349
23992,0.010726141
23660,0.02204156
23666,0.006245955
24085,0.00806487
23680,0.011107355
23684,0.01003059
23702,0.027775695
24021,0.007793845
24029,0.01424744
24037,0.018815714
24038,0.00420741
24052,0.010726141
23764,0.002044545
23470,0.010371484
23783,0.012574103
23793,0.010923663
23797,0.011107355
23798,0.005375972
23500,0.010532152
23511,0.010726141
23829,0.004767071
23831,0.004916115
23533,0.005784134
23847,0.010923663
23542,0.010923663
23865,0.012474719
23565,0.011823775
23569,0.008347543
23575,0.022762491
23884,0.012663972
23587,0.007524664
23589,0.003083584
23916,0.010148938
24248,0.021225578
24267,0.008416192
24283,0.026816828
24286,0.011107355
24697,0.007585113
24699,0.019992792
24701,0.011107355
75524,0.012484649
76165,0.022223789
71374,0.029006445
72019,0.004862352
72027,0.022892698
72031,0.006899681
72034,0.011649816
72350,0.010060222
72663,0.009320023
72987,0.03469847
72993,0.024109543
73621,0.009130235
74584,0.010264379
74586,0.010923663
74912,0.021036782
75233,0.006427398
75863,0.01537824
76189,0.028084896
71403,0.009300299
71723,0.011870373
72049,0.017253972
73005,0.003835667
73008,0.010923663
73336,0.004021332
74607,0.026308497
74610,0.010923663
84658,0.010726141
85286,0.01107348
85299,0.012220355
85615,0.008196958
81780,0.010406798
82107,0.013716307
82429,0.009561721
83074,0.010726141
83076,0.019021095
83380,0.013955165
83397,0.010979064
83708,0.011801841
84027,0.01614654
84033,0.011310594
84341,0.006291144
84342,0.010588427
84678,0.013619591
84992,0.020646199
84994,0.030837639
85629,0.006843479
81482,0.004687171
81487,0.027110137
81494,0.01032673
82123,0.021170872
82135,0.007648754
17596,0.009597218
27079,0.008281613
27081,0.004043555
27086,0.042419303
26782,0.002016465
27100,0.013084101
26806,0.010923663
26813,0.005690264
27219,0.005593844
27236,0.007111713
26822,0.004946423
27118,0.009186615
27119,0.011773703
27128,0.013429828
26868,0.006826776
27167,0.016127311
26898,0.037147201
26906,0.014534624
27207,0.006306344
26922,0.012592517
26620,0.010726141
26626,0.016692504
26938,0.016263597
26649,0.026100156
26659,0.013766161
26670,0.014370187
26671,0.029679803
26985,0.001771663
26993,0.013304636
26685,0.017394629
26688,0.028428424
26693,0.012787495
26699,0.022408211
26701,0.005701277
26711,0.010726141
26713,0.012248626
27038,0.010486336
27046,0.015143639
27702,0.029560026
27379,0.027814435
27407,0.008201261
27756,0.007091742
27757,0.004965425
27432,0.011813946
27437,0.021017175
27768,0.010923663
27777,0.010880913
27868,0.023961912
27479,0.001656689
27804,0.010906548
27512,0.005845393
27831,0.01873371
27531,0.024344946
27842,0.006920903
27844,0.006847875
27845,0.012675935
27541,0.010906548
27581,0.008260037
54518,0.003928356
54837,0.010286408
55486,0.013997399
50980,0.014645113
50982,0.008674865
51314,0.01819604
51633,0.009403645
51953,0.028840633
51956,0.010726141
51963,0.010532152
52278,0.005446518
52603,0.011107355
52610,0.007421369
52932,0.010923663
53243,0.010532152
53569,0.010726141
53581,0.012927123
53582,0.010585918
53887,0.029335129
54216,0.010665503
54224,0.006907978
54537,0.015161591
54543,0.006801423
55174,0.009418606
55824,0.010484959
50997,0.01165705
51005,0.010906548
65937,0.007684188
65940,0.002653737
61156,0.012523208
61487,0.011107355
61488,0.010709332
61798,0.011107355
61800,0.009617588
61810,0.009440161
62119,0.020264506
62132,0.004622075
62438,0.013835473
62447,0.00857855
62761,0.011582606
63079,0.020674788
63091,0.009931009
63403,0.00659053
63406,0.014587536
63407,0.010737083
64364,0.005186105
64686,0.003484101
65000,0.008304537
65003,0.010513027
65320,0.010923663
65634,0.010726141
65637,0.018265642
65972,0.019656085
61174,0.009989479
61187,0.013381479
61504,0.012651616
61509,0.00344543
61821,0.023388155
61830,0.011954443
62151,0.006151829
62462,0.00385002
62783,0.0066707
63097,0.013195339
63425,0.005470831
64063,0.011100526
64381,0.018776003
64383,0.011748932
64386,0.010923663
64388,0.03212042
64696,0.010532152
64698,0.031169022
64707,0.009663214
84042,0.016741717
84043,0.007916062
84044,0.010532152
84371,0.007605197
84691,0.011030958
84693,0.006544064
85322,0.006103609
85654,0.010923663
81823,0.007224031
76,0.010906548
86,0.011107355
30,0.010906548
164,0.011107355
175,0.010726141
179,0.010532152
198,0.010532152
204,0.010726141
256,0.011107355
268,0.010532152
277,0.011107355
283,0.010906548
316,0.010923663
324,0.010726141
325,0.010726141
333,0.011107355
338,0.010923663
343,0.010923663
360,0.010923663
367,0.011107355
368,0.010923663
372,0.010532152
397,0.010213297
400,0.008539397
486,0.005770334
487,0.004493097
500,0.010726141
501,0.012043214
525,0.021751443
539,0.01406555
580,0.006077015
641,0.028975911
652,0.003361835
707,0.01562532
731,0.01580848
738,0.020142817
12150,0.002824019
12158,0.011587914
12470,0.019926992
12175,0.011978397
12495,0.008238469
12496,0.023226767
12195,0.015418808
12505,0.010532152
12521,0.00444806
12569,0.007754054
12576,0.004075145
12881,0.007000973
13222,0.013914819
13223,0.030841333
13253,0.019748143
13255,0.007288368
13370,0.003673158
12962,0.006097462
13279,0.010532152
13010,0.010923663
13015,0.008335556
13307,0.021059442
13035,0.010532152
13324,0.00421452
13331,0.01323598
13343,0.014249922
13065,0.012416651
13070,0.017239927
13078,0.0172872
12763,0.010166969
12768,0.007829497
12795,0.016210897
13110,0.007290779
13113,0.014840788
13123,0.005972658
13128,0.00749177
12839,0.005584383
13143,0.010906548
13153,0.009207192
13174,0.007588875
22357,0.015788867
22358,0.018085543
22686,0.02937057
22368,0.004249721
22375,0.009428202
22703,0.010923663
22733,0.003039156
22417,0.013259469
22837,0.00185308
22838,0.010923663
22437,0.050490356
22753,0.005616151
22439,0.018853622
17051,0.019904227
17064,0.021050721
17070,0.014157973
16812,0.012897593
16833,0.014022807
16840,0.002885767
16564,0.012204564
16571,0.011726941
16606,0.023776565
16619,0.012444275
16630,0.010532152
16950,0.010923663
16951,0.006088837
16640,0.008520975
16649,0.013598564
16651,0.010709332
16970,0.006108312
17657,0.010448542
17660,0.010231766
17669,0.009184019
17675,0.003604416
17339,0.009504593
17346,0.008489619
17352,0.006173698
17688,0.017981575
17366,0.008347929
17782,0.009234861
17383,0.014886701
17455,0.007982208
17456,0.006642832
17766,0.001101118
17769,0.004896797
17168,0.00754155
17169,0.010923663
17480,0.003599855
17491,0.034596839
17522,0.010726141
17555,0.00744427
17245,0.004344705
17247,0.004328019
17252,0.011751028
17256,0.006022153
17572,0.010906548
35725,0.007137527
35737,0.00918127
36029,0.010881319
36039,0.005300301
35753,0.011107355
35754,0.007655591
35756,0.013708036
35778,0.011433568
35461,0.001469951
35467,0.015313741
35807,0.014789865
35511,0.015632074
35516,0.010726141
35827,0.010818437
35829,0.010923663
35521,0.005055904
35846,0.011107355
35847,0.004228592
35552,0.004101506
35866,0.025951741
36549,0.014189556
36597,0.010906548
36261,0.010709332
36263,0.018071625
36267,0.014417048
36682,0.017367512
36297,0.007665235
36600,0.004105728
36601,0.029354146
36614,0.005290833
36616,0.005032591
36301,0.004596086
36635,0.012048946
36637,0.00951078
36328,0.01027434
36652,0.010586657
36655,0.004977555
36341,0.014945845
36352,0.012585831
36356,0.010863871
36674,0.016481649
36070,0.005355749
36078,0.062417635
36388,0.010923663
36092,0.013102509
36106,0.01283084
36107,0.006087089
36127,0.010923663
36444,0.006528954
36178,0.003967388
36181,0.015628115
43659,0.022252615
44288,0.016275388
44291,0.017322315
44617,0.015675828
50124,0.014862427
50135,0.010726141
50140,0.016777636
54292,0.002994069
54624,0.006510564
54930,0.010320588
55250,0.013916404
55253,0.010673733
55588,0.00505792
55891,0.010756444
51073,0.006009299
51082,0.007699233
51398,0.010923663
51416,0.009929251
51725,0.010726141
51742,0.022915102
53021,0.007987444
53029,0.021736349
53344,0.00202674
53671,0.010532152
54305,0.005589777
54309,0.012814759
54319,0.024720726
54631,0.007715505
54640,0.034304632
54645,0.010923663
60375,0.004413035
60387,0.046851881
60389,0.011107355
60695,0.003372723
56238,0.011439491
56557,0.010045544
56565,0.02084414
56567,0.016196032
56570,0.02318173
56884,0.011107355
57201,0.010006147
57843,0.011107355
58163,0.012310751
58472,0.011172818
58488,0.011411895
58799,0.010726141
58800,0.029080443
59431,0.020597858
59753,0.023702283
59764,0.009697511
59770,0.012370162
60079,0.006142628
60410,0.014359194
60727,0.010780811
61038,0.010687723
61042,0.017379309
61050,0.017620816
56584,0.01072532
56902,0.013645013
57851,0.015902411
58173,0.008051453
58817,0.019984748
58823,0.009634204
59134,0.010923663
59137,0.010532152
59140,0.010823397
59470,0.010842805
59777,0.011107355
59787,0.008891974
60092,0.003188403
61586,0.00339253
62551,0.008142386
63175,0.004009464
63184,0.004484971
63190,0.012304131
63509,0.012849133
63511,0.010923663
63815,0.019696194
63822,0.023208126
64138,0.010709332
64144,0.017688532
64459,0.009295388
65102,0.007034093
65107,0.013211172
65109,0.006307126
65742,0.008490873
65745,0.0122376
65753,0.003780183
66059,0.012472548
66065,0.010314853
61594,0.007899965
61610,0.003524183
61611,0.009470983
61612,0.006880296
61913,0.010923663
61918,0.010957324
63210,0.018249324
63212,0.010499567
63522,0.012089313
64159,0.016843537
64166,0.018532986
64479,0.004370881
65115,0.010923663
65453,0.010726141
65755,0.003473388
75559,0.007451546
75565,0.006647243
71417,0.006807513
71427,0.025975471
71739,0.013886651
72071,0.00549268
72703,0.010923663
73023,0.005861193
73033,0.007011808
73338,0.029925935
73344,0.018429426
73348,0.015261426
73661,0.016062106
73664,0.023315202
73986,0.004914402
74311,0.011907212
74941,0.008118366
75258,0.013807453
75259,0.010726141
75262,0.009270633
75910,0.023342636
71755,0.015511421
1741,0.011886043
1457,0.008141701
1768,0.010726141
1474,0.053384884
1814,0.002811067
1828,0.010906548
1832,0.015966195
1859,0.0194062
2500,0.051986077
2186,0.007771051
2194,0.01184546
2208,0.006049382
2217,0.010709332
2544,0.030800414
2546,0.009344536
2563,0.013135202
2677,0.010413299
11124,0.022181809
11447,0.021634518
11459,0.024920343
11160,0.006115017
11168,0.009791268
11180,0.00690442
11199,0.013597635
10883,0.010013693
10896,0.006836736
10919,0.00815403
11224,0.008676096
10934,0.004245058
11241,0.010532152
10944,0.010532152
11267,0.014171501
11272,0.002111884
11274,0.031794934
10970,0.00925203
11640,0.013844394
11948,0.00853638
11659,0.020422257
11964,0.008289288
11969,0.015596869
11661,0.010726141
11670,0.019072992
11679,0.013071655
11986,0.010889212
11680,0.010923663
12011,0.008927094
12016,0.020092425
11721,0.010518193
12026,0.005817856
40280,0.008965255
40285,0.016382742
40292,0.004969691
39981,0.019758482
45590,0.010532152
40785,0.009123155
41107,0.014983803
41750,0.007629667
42075,0.005594806
42389,0.020635596
42714,0.019158045
42715,0.017198163
43345,0.018022943
43350,0.006257811
43665,0.009245754
43668,0.014360569
43675,0.019072885
44306,0.005357092
44322,0.015039856
44631,0.010923663
44648,0.005474221
45283,0.009867196
45609,0.008566634
45611,0.010663606
45621,0.014937257
40805,0.010923663
42089,0.002735474
42405,0.007963476
42417,0.013006605
42418,0.004894674
42736,0.015305326
42737,0.001790539
43042,0.010726141
43697,0.040450978
44006,0.004626249
44009,0.009890336
44015,0.004870129
44018,0.003873026
47166,0.008728435
47168,0.00543041
47172,0.014622799
47487,0.010906548
47490,0.013327906
47493,0.004357404
47811,0.005030616
48467,0.010923663
48472,0.005218728
48799,0.013179699
48804,0.017665513
49766,0.015114399
49767,0.005877245
50406,0.009851983
50408,0.00729218
50742,0.009564944
46205,0.00561001
46209,0.011695484
46538,0.026700552
46542,0.011107355
46853,0.010923663
46854,0.010447107
25413,0.020386725
16075,0.010923663
16426,0.015098862
16437,0.024680429
16518,0.006130359
16520,0.010923663
16532,0.01318935
16533,0.03658115
16441,0.007937959
16149,0.00751699
16151,0.013624251
16476,0.0102882
16492,0.013395543
16197,0.014847895
16510,0.020888221
16206,0.011107355
16208,0.008333908
16215,0.012880676
15908,0.002155613
16218,0.016187658
16232,0.006169188
16238,0.009813297
16254,0.005527934
15938,0.015066361
15946,0.014127754
15963,0.012880258
15976,0.010726141
16287,0.010923663
16297,0.006029766
15984,0.010532152
16300,0.009389219
15998,0.023436899
16000,0.027820377
16329,0.008986645
16333,0.010906548
16019,0.009990022
16339,0.005583839
16341,0.02398262
16342,0.006260168
16665,0.00997239
16987,0.01121611
16690,0.010532152
16998,0.010923663
17014,0.011107355
17028,0.002248771
16726,0.047288789
25883,0.007465517
25888,0.017815238
25618,0.007804586
25622,0.042229454
25624,0.016686722
25935,0.007875823
25642,0.014458747
25649,0.010726141
25663,0.050220974
25667,0.011488087
25361,0.010410404
25366,0.007404441
25368,0.011107355
25374,0.010923663
25681,0.009516756
25703,0.015424149
25715,0.007941473
25406,0.006761761
43200,0.009573547
43516,0.006648861
43519,0.011859307
43828,0.023370542
51829,0.011107355
51831,0.009478389
52154,0.002507914
52804,0.005767781
53123,0.020740611
53778,0.00896431
53779,0.023465176
54095,0.015313046
54728,0.006137324
54736,0.011107355
54744,0.011503769
55381,0.016052222
51209,0.010276287
51523,0.010532152
51525,0.00438762
51535,0.002392296
52193,0.010709332
52498,0.010532152
52503,0.019488126
52506,0.003592122
52507,0.016915219
53143,0.01212003
53153,0.007700307
53466,0.017990349
53473,0.017465604
53798,0.006737256
54117,0.005181348
54433,0.00754778
54438,0.028648075
55071,0.010062288
50890,0.023546068
50893,0.005196601
50905,0.005568691
51230,0.002601319
51545,0.004241396
51870,0.010451643
52202,0.008302146
52518,0.013051308
52532,0.030944988
52533,0.016938727
52536,0.013927235
52859,0.007875477
53165,0.020056677
53489,0.013657652
53495,0.010532152
53502,0.006728137
54133,0.009847292
54456,0.011107355
54462,0.005409087
54464,0.017190843
54773,0.00848989
54776,0.010906548
54780,0.010532152
54787,0.005787404
55092,0.026566572
55095,0.008795683
55108,0.009711137
55416,0.003465923
55427,0.009827649
55745,0.014256851
50929,0.014905177
51562,0.007925728
51570,0.015889287
51575,0.010726141
51580,0.010047036
51894,0.00730267
57457,0.004939254
57780,0.014033371
58108,0.025772886
58745,0.008151284
58748,0.007953872
59384,0.016282238
59691,0.026883432
60024,0.008358544
60658,0.009819645
60660,0.011645373
60972,0.00492237
60975,0.015370242
56205,0.037218745
56512,0.011652181
56513,0.012053579
56521,0.012896113
56527,0.010744397
56529,0.011875216
56832,0.010499866
57152,0.003789653
57166,0.020485803
58116,0.013140111
58117,0.007131586
58445,0.013503985
58756,0.022217902
